log_price,text_model_prediction,transformer_model_prediction,hybrid_prediction,hybrid_transformer_prediction,text_model_abs_error,transformer_model_abs_error,hybrid_abs_error,hybrid_transformer_abs_error,baseline_rmse_proxy,best_model_vs_baseline_gain_proxy,description_preview
5.030437921392435,5.337514,5.20382,5.010169,5.031835,0.30707600225258425,0.17338230718422487,0.02026889215659544,0.001397157800679949,0.40756094031972245,0.4061637825190425,"Enjoy a stylish experience at this centrally-located place with top London attractions and sightseeing points within walking distance, Shoreditch, Old Street, Angel and the City is"
6.030685260261263,4.816985,5.1259074,5.645589,6.0292583,1.2137001299512047,0.9047778391492027,0.38509638544436875,0.001427009071077734,0.40756094031972245,0.4061339312486447,This stylish place to stay is perfect for group trips.
4.382026634673881,4.5764813,4.494578,4.6977773,4.38058,0.19445470764179262,0.11255125000019106,0.31575063659687075,0.001446686248588236,0.40756094031972245,0.4061142540711342,"This special place is close to everything, making it easy to plan your visit.<br />Only a 10 mins walk towards central London <br />Close to elephant and castle tube station and Wo"
4.0943445622221,4.0725484,4.1381087,4.2923865,4.095859,0.02179617278728596,0.043764168094061695,0.19804196960773357,0.0015144885286320076,0.40756094031972245,0.40604645179109045,"Enjoy your stay in this huge ensuite room, ideally located near Camden Town, with fast and easy access to Central London.<br /><br />The room features:<br />- Spacious private bath"
4.394449154672439,4.146024,4.109273,4.241008,4.396109,0.24842492753010514,0.2851761978242946,0.15344134980183366,0.0016599494840550122,0.40756094031972245,0.40590099083566744,"Comfortable cozy, and spacious room in a beautiful home in Herne Hill, London. You will be staying in a home where you have full access to the kitchen, study, living room, garden, "
4.691347882229144,4.7944813,4.3555336,4.5035996,4.6930604,0.10313339523667597,0.3358142823756287,0.18774823852186895,0.0017125158726623013,0.40756094031972245,0.40584842444706015,"Located less than half a mile away from Cricklewood mainline & Thameslink station, (Direct train to Gatwick & Luton airport, KingsCross St Pancreas, Blackfriars, the City) it is ne"
4.406719247264253,4.439911,4.53253,4.4988317,4.4049845,0.03319164140762165,0.12581058366836384,0.092112501698149,0.0017347730821244411,0.40756094031972245,0.405826167237598,"Set on a vibrant Warren Street, located at Bloomsbury Town. Our Guest House provides tranquillity and flexibility in a central London location. Located near some of the city’s main"
4.727387818712341,4.7859445,4.9914346,4.3879843,4.7292056,0.05855664311016895,0.26404675541485645,0.3394035428944697,0.001817789655579105,0.40756094031972245,0.40574315066414335,No human interaction is needed during your stay. Our units are fully automated &amp; guests are in control.
4.727387818712341,3.9365895,4.3567295,4.4376955,4.725475,0.7907983392659297,0.37065831126605175,0.28969231547747754,0.001912984270202145,0.40756094031972245,0.4056479560495203,A very cozy basement studio. With own private entrance.
5.429345628954441,5.2286463,5.1666517,5.3568006,5.431268,0.2006993505730934,0.2626939031853981,0.07254507277157973,0.0019225862250022985,0.40756094031972245,0.40563835409472015,"Welcome to EcuaStay New Luxurious home, perfect for families, friends, business traveler's, or anyone looking for a comfortable stay. Guests can relax in a private beautiful garden"
